event_timestamp,provider,model,request_id,user_id,project_id,team_name,workflow_name,agent_name,request_count,input_tokens,output_tokens,total_tokens,estimated_cost,latency_ms,status,environment
2026-06-04T05:53:27.253620,GitHub Copilot,Copilot-Chat,a124d3df-c740-4cf0-b57e-a65e3fd9103f,user-21,incident-platform,Security,CI/CD Assistant,Incident Agent,1,731,1462,2193,0.02193,3082,success,prod
2026-06-04T19:37:27.253649,GitHub Copilot,Copilot-Chat,51ee265e-1656-4a02-9a97-8bf64c57b3e3,user-28,security-copilot,Customer Support,CI/CD Assistant,Code Assistant,1,6077,1966,8043,0.08043,1329,success,prod
2026-06-27T04:57:27.253677,GitHub Copilot,Copilot-Chat,2e91074d-275b-44a1-9271-5209b568801c,user-29,rag-platform,Data Engineering,Root Cause Analysis,Incident Agent,1,7000,1794,8794,0.08794,4528,success,prod
2026-06-18T18:54:27.253694,Gemini,Gemini-2.5-Pro,68ba878d-0187-4410-a268-33f935becd3c,user-44,security-copilot,Product Engineering,Knowledge Search,Platform Agent,1,6308,624,6932,0.06932,1650,success,stage
2026-06-15T20:32:27.253812,GitHub Copilot,Copilot-Chat,14d2ed92-2860-4738-bf9f-4fddf944419b,user-4,incident-platform,Customer Support,Customer Support,Security Agent,1,4778,710,5488,0.05488,3484,success,prod
2026-06-01T16:04:27.253845,Anthropic,Claude-4-Sonnet,ff023ae2-3346-49c5-9dde-0b37675c06f6,user-23,developer-portal,Customer Support,Incident Analysis,Platform Agent,1,7438,3809,11247,0.11247,864,success,prod
2026-06-27T23:34:27.253883,OpenAI,GPT-4.1,04bb2c17-a8f9-446e-aba5-52ba065604a5,user-28,aiopsvista,Customer Support,CI/CD Assistant,Support Agent,1,6267,1645,7912,0.07912,4301,success,prod
2026-06-29T01:45:27.253927,Anthropic,Claude-4-Sonnet,3f836d85-7967-4628-b581-b8bfce0b8f0e,user-47,aiopsvista,SRE,Knowledge Search,Incident Agent,1,6990,3943,10933,0.10933,3142,success,prod
2026-06-13T17:21:27.253972,OpenAI,GPT-4.1,3ef91291-7c1f-49a1-82fa-a33fae8a1b4f,user-27,aiopsvista,Product Engineering,Code Review,FinOps Agent,1,6781,1778,8559,0.08559,546,success,prod
2026-06-23T17:56:27.254017,GitHub Copilot,Copilot-Chat,f952afa3-abfa-4320-b5c8-17c7cf80a35b,user-16,security-copilot,SRE,Root Cause Analysis,Support Agent,1,413,333,746,0.00746,2834,success,prod
2026-05-30T18:56:27.254066,OpenAI,GPT-4o,d6738932-0347-45b5-a546-7ec8144d5c98,user-28,developer-portal,Data Engineering,Documentation,Platform Agent,1,7084,3142,10226,0.10226,808,success,prod
2026-06-07T12:12:27.254229,OpenAI,GPT-4o,4a4b416f-0bba-4c80-8486-45e67958910f,user-20,incident-platform,Platform,Code Review,Security Agent,1,5602,3827,9429,0.09429,1395,success,prod
2026-06-14T20:33:27.254285,OpenAI,GPT-4.1,55cefadf-65a3-474b-91eb-46bcfb74eeaa,user-27,rag-platform,SRE,Root Cause Analysis,Platform Agent,1,7887,1920,9807,0.09807,1387,success,stage
2026-06-02T19:38:27.254374,Anthropic,Claude-4-Sonnet,cd8d6db6-3a6f-4f60-8f8b-7b4b419b3e1b,user-30,rag-platform,Product Engineering,Incident Analysis,FinOps Agent,1,3383,1355,4738,0.04738,3040,success,stage
2026-06-23T02:56:27.254438,GitHub Copilot,Copilot-Chat,85a9de56-380e-4c05-ad04-04f5c786048c,user-10,security-copilot,Data Engineering,Code Review,Platform Agent,1,3365,3110,6475,0.06475,3743,success,prod
2026-06-18T03:17:27.254487,Vertex AI,Gemini-on-Vertex,148b1411-02a4-4d2d-beb4-7628b4ef5247,user-15,rag-platform,Security,Incident Analysis,FinOps Agent,1,4210,3064,7274,0.07274,4134,success,prod
2026-06-01T17:35:27.254717,GitHub Copilot,Copilot-Chat,d5533813-0d56-4149-ba49-e53ba8e7af8f,user-41,developer-portal,Product Engineering,Knowledge Search,Code Assistant,1,2639,2021,4660,0.0466,2311,success,prod
2026-06-10T13:07:27.254900,GitHub Copilot,Copilot-Chat,974bb1f2-9ac3-4cf4-ba8c-a8b07e164b84,user-33,aiopsvista,Data Engineering,Documentation,Security Agent,1,2690,1170,3860,0.0386,265,success,stage
2026-06-03T02:15:27.254991,GitHub Copilot,Copilot-Chat,c7c09df7-6e87-4f30-84d9-4b2fdde00ccc,user-36,incident-platform,Security,Documentation,Support Agent,1,3095,151,3246,0.03246,3925,success,prod
2026-06-07T04:02:27.255016,Anthropic,Claude-4-Sonnet,6477892d-bc46-4b00-9d82-fb418e69be75,user-24,incident-platform,Security,Knowledge Search,Code Assistant,1,7289,2628,9917,0.09917,170,error,stage
2026-06-11T17:18:27.255038,Gemini,Gemini-2.5-Pro,a928294e-32e8-4183-a7cd-dff6fbd6e877,user-8,developer-portal,Data Engineering,Knowledge Search,Support Agent,1,3780,2554,6334,0.06334,1314,success,prod
2026-06-11T13:31:27.255057,GitHub Copilot,Copilot-Chat,8a0085ae-ac91-4e8d-bd90-d3ae1365a2b0,user-40,aiopsvista,Platform,Customer Support,Platform Agent,1,2741,3623,6364,0.06364,410,success,dev
2026-06-12T19:51:27.255075,OpenAI,GPT-4.1,76223f77-cbd1-46c6-9b46-850aec5ea60b,user-45,aiopsvista,Customer Support,Customer Support,Platform Agent,1,731,3900,4631,0.04631,3392,success,prod
2026-06-09T06:41:27.255093,OpenAI,GPT-4.1,2e513b0f-5bd7-41f1-a1e7-07311a3ad28e,user-4,incident-platform,Platform,Knowledge Search,Security Agent,1,4394,1797,6191,0.06191,4525,success,prod
2026-06-12T19:18:27.255111,Gemini,Gemini-2.5-Pro,4d803254-cecf-441d-ba3e-82621d96f96a,user-30,developer-portal,Data Engineering,Documentation,FinOps Agent,1,4399,2401,6800,0.068,1727,success,prod
2026-06-13T07:19:27.255129,Vertex AI,Gemini-on-Vertex,963f92c9-34df-45a8-847e-57d2664ad761,user-25,incident-platform,Security,CI/CD Assistant,Support Agent,1,4548,296,4844,0.04844,4299,success,prod
2026-06-12T05:50:27.255147,GitHub Copilot,Copilot-Chat,d488cb43-2707-4e16-b5fa-91a3b22a5e7a,user-14,support-assistant,Customer Support,CI/CD Assistant,Security Agent,1,4626,3807,8433,0.08433,4034,success,prod
2026-06-06T06:40:27.255165,OpenAI,GPT-4o,c42b5a38-ac1a-4628-b261-96714c1c94d3,user-20,developer-portal,Customer Support,Documentation,Code Assistant,1,4713,2342,7055,0.07055,252,success,stage
2026-06-15T19:21:27.255184,GitHub Copilot,Copilot-Chat,d432e9b2-a3dd-49a2-a504-25d08a0e31bd,user-40,security-copilot,Platform,CI/CD Assistant,Platform Agent,1,3348,1552,4900,0.049,865,success,prod
2026-06-01T07:17:27.255201,Gemini,Gemini-2.5-Flash,c4be3b19-1fa5-45fb-a280-298b81b66cf4,user-48,developer-portal,Security,Knowledge Search,Code Assistant,1,5929,1149,7078,0.07078,1833,success,stage
2026-06-18T07:00:27.255229,Anthropic,Claude-4-Sonnet,bc075b95-d6cd-4728-87d4-35b7486f6ce1,user-34,support-assistant,Platform,Knowledge Search,Code Assistant,1,7968,3145,11113,0.11113,471,success,prod
2026-06-23T15:33:27.255256,Anthropic,Claude-4-Sonnet,6de63897-08f8-454d-8aa2-12a481daffc1,user-3,security-copilot,Product Engineering,Customer Support,Platform Agent,1,2675,2670,5345,0.05345,3693,success,stage
2026-06-04T20:26:27.255289,Vertex AI,Gemini-on-Vertex,c42e0659-95ad-4995-9b8a-38461c7f225a,user-50,incident-platform,SRE,Documentation,Security Agent,1,7324,1955,9279,0.09279,4788,success,prod
2026-06-27T04:10:27.255309,Vertex AI,Gemini-on-Vertex,cfc43013-1b88-4c24-93f5-ccaf5f0e0b2e,user-10,aiopsvista,Customer Support,Root Cause Analysis,Incident Agent,1,3891,2117,6008,0.06008,3267,success,prod
2026-06-27T21:23:27.255327,Anthropic,Claude-4-Sonnet,19409d40-0f50-4983-9135-5428e798b85a,user-10,incident-platform,Data Engineering,Knowledge Search,Incident Agent,1,974,3570,4544,0.04544,1628,success,dev
2026-06-14T21:06:27.255345,OpenAI,GPT-4.1,541b0233-3765-4b23-ad53-736bde603c32,user-16,rag-platform,Platform,Documentation,Incident Agent,1,143,1711,1854,0.01854,1707,success,prod
2026-06-21T10:10:27.255362,Vertex AI,Gemini-on-Vertex,d411955b-55ac-42e8-bab6-a36d49ff4d91,user-44,incident-platform,Product Engineering,CI/CD Assistant,Security Agent,1,1150,2883,4033,0.04033,3233,success,prod
2026-06-12T05:09:27.255380,Anthropic,Claude-4-Sonnet,31f89f18-610c-4947-8f96-d84f62dea147,user-22,security-copilot,Security,Documentation,FinOps Agent,1,6347,3285,9632,0.09632,2444,error,prod
2026-06-14T14:51:27.255440,Gemini,Gemini-2.5-Pro,e1a75d38-8ecf-4c1d-85dd-55a2c7230e01,user-43,support-assistant,SRE,Customer Support,Support Agent,1,5291,2427,7718,0.07718,446,success,dev
2026-06-13T01:15:27.255463,OpenAI,GPT-4.1,7bf364f5-24fc-4dbe-a599-0173f9a6f542,user-7,aiopsvista,Customer Support,Customer Support,FinOps Agent,1,2614,1226,3840,0.0384,3458,success,prod
2026-06-20T16:56:27.255482,Anthropic,Claude-4-Sonnet,32a3825c-146d-45c7-abf6-f992ee65e809,user-9,aiopsvista,Security,Code Review,FinOps Agent,1,364,518,882,0.00882,224,success,prod
2026-06-02T20:05:27.255500,GitHub Copilot,Copilot-Chat,f0ac95eb-1b29-465a-988f-941d2cd28408,user-40,incident-platform,Customer Support,Knowledge Search,Incident Agent,1,3093,1140,4233,0.04233,2982,success,dev
2026-06-01T06:14:27.255519,Vertex AI,Gemini-on-Vertex,675503b5-d636-4b59-98fa-c94de3c4e9b9,user-41,incident-platform,Product Engineering,CI/CD Assistant,Support Agent,1,6866,1520,8386,0.08386,3027,success,prod
2026-06-02T01:08:27.255538,OpenAI,GPT-4.1,fa068e17-a7dc-4361-8d2a-b1dbe068b42f,user-21,aiopsvista,Product Engineering,Code Review,Platform Agent,1,3884,3483,7367,0.07367,3890,success,stage
2026-06-07T18:59:27.255570,Vertex AI,Gemini-on-Vertex,28d87add-45a8-4fe0-88a1-8ab86c7768d7,user-35,support-assistant,Customer Support,Documentation,Platform Agent,1,7714,1468,9182,0.09182,217,success,prod
2026-06-20T11:54:27.255592,OpenAI,GPT-4o,f8469ec8-d145-4683-b272-11315341cffc,user-33,incident-platform,Customer Support,Knowledge Search,Security Agent,1,481,1130,1611,0.01611,919,success,prod
2026-06-10T07:58:27.255610,Anthropic,Claude-4-Sonnet,40b1ef6b-1cdd-48cf-a8cb-badeaeb36cca,user-3,rag-platform,Data Engineering,Documentation,FinOps Agent,1,3040,2931,5971,0.05971,4482,success,prod
2026-06-16T15:24:27.255627,Gemini,Gemini-2.5-Pro,7d22df4b-cd0c-4a6a-ba8e-4e3089ac09e2,user-6,developer-portal,Security,Documentation,Platform Agent,1,1371,3715,5086,0.05086,746,success,prod
2026-06-03T17:06:27.255645,Gemini,Gemini-2.5-Flash,e7e91aa2-d1f7-4b9b-a222-4acdb350950d,user-36,aiopsvista,Customer Support,Knowledge Search,Platform Agent,1,5385,3518,8903,0.08903,1857,success,prod
2026-06-10T23:16:27.255728,OpenAI,GPT-4o,c34f41cb-4c77-4d0b-916c-d93bfc96bfb5,user-36,aiopsvista,Product Engineering,CI/CD Assistant,FinOps Agent,1,2074,2433,4507,0.04507,4830,success,prod
2026-06-13T11:04:27.255756,Gemini,Gemini-2.5-Pro,ba8c4584-a685-4add-b35f-5caf805b1b1b,user-27,security-copilot,Customer Support,CI/CD Assistant,FinOps Agent,1,1630,3198,4828,0.04828,3420,success,prod
2026-06-03T03:47:27.255837,GitHub Copilot,Copilot-Chat,f7da56e6-ae97-4b73-9b94-ec15e7041ed3,user-12,developer-portal,Data Engineering,Documentation,Platform Agent,1,2754,689,3443,0.03443,3475,success,prod
2026-06-09T11:24:27.255865,Gemini,Gemini-2.5-Pro,137e072f-43d7-4ba4-8d1d-497236414f8f,user-42,rag-platform,SRE,Documentation,Platform Agent,1,3147,3594,6741,0.06741,965,success,prod
2026-06-28T04:17:27.255975,Vertex AI,Gemini-on-Vertex,f37c8a34-63b3-4982-bf1d-c3e640d2a2d3,user-19,security-copilot,Product Engineering,Customer Support,Support Agent,1,2127,415,2542,0.02542,3739,success,dev
2026-05-30T21:13:27.256011,Gemini,Gemini-2.5-Flash,cafffb31-ff87-433b-ac97-a878a59d6edf,user-7,aiopsvista,Data Engineering,Code Review,FinOps Agent,1,2028,406,2434,0.02434,3964,success,prod
2026-06-27T12:46:27.256033,Gemini,Gemini-2.5-Pro,b1cc8094-de6e-4bde-adb4-b29ff27a0cd7,user-4,developer-portal,SRE,Code Review,Support Agent,1,5753,3974,9727,0.09727,543,success,prod
2026-06-16T02:27:27.256051,GitHub Copilot,Copilot-Chat,6c083995-cb71-4d5c-b0a3-a7dbea1693cf,user-39,aiopsvista,SRE,Incident Analysis,Support Agent,1,2666,3530,6196,0.06196,4019,success,prod
2026-06-21T20:09:27.256071,GitHub Copilot,Copilot-Chat,f642c2bd-e889-42dd-b139-6d5773865efb,user-27,developer-portal,Product Engineering,Knowledge Search,Incident Agent,1,299,1747,2046,0.02046,3768,success,prod
2026-06-19T01:27:27.256089,Anthropic,Claude-4-Sonnet,46595103-47e1-4c0f-adad-ab12a658258f,user-10,developer-portal,SRE,CI/CD Assistant,FinOps Agent,1,2775,3419,6194,0.06194,2927,success,prod
2026-06-23T13:31:27.256108,Anthropic,Claude-4-Sonnet,64d53a76-44fb-42ba-9607-d4af6b23a011,user-49,incident-platform,Security,CI/CD Assistant,Incident Agent,1,5653,291,5944,0.05944,1641,success,prod
2026-06-03T19:22:27.256125,Gemini,Gemini-2.5-Pro,36c54a62-c9b4-42c0-b153-08dbd69bed3f,user-30,developer-portal,Platform,Root Cause Analysis,Support Agent,1,4747,3385,8132,0.08132,4511,error,prod
2026-05-30T12:13:27.256143,OpenAI,GPT-4o,fb26c691-c0ab-4423-83ce-8ed6ecc2907d,user-26,rag-platform,Data Engineering,CI/CD Assistant,FinOps Agent,1,691,484,1175,0.01175,4312,success,prod
2026-06-15T20:18:27.256161,Gemini,Gemini-2.5-Pro,56ecf5db-f1b4-4be2-9fdf-a11583727fd4,user-7,aiopsvista,Product Engineering,Customer Support,Code Assistant,1,668,3193,3861,0.03861,1296,success,prod
2026-06-16T03:26:27.256179,Gemini,Gemini-2.5-Pro,f1d539f4-0e75-4299-bfbb-0206ad8f1087,user-18,incident-platform,Security,CI/CD Assistant,Support Agent,1,3816,789,4605,0.04605,2513,success,prod
2026-06-21T07:32:27.256196,Gemini,Gemini-2.5-Pro,fd0a065c-e5e5-49e6-9889-eaad872c2bd4,user-40,security-copilot,Platform,Documentation,Security Agent,1,5447,1033,6480,0.0648,4211,error,dev
2026-06-05T08:56:27.256213,Anthropic,Claude-4-Sonnet,4462af73-5805-4da1-9a3b-20e6efe20efb,user-20,rag-platform,Platform,Incident Analysis,Code Assistant,1,2007,1247,3254,0.03254,3819,success,prod
2026-06-07T22:29:27.256231,GitHub Copilot,Copilot-Chat,8c2ba9bd-c59e-4b2e-be20-b04493ced68f,user-39,developer-portal,Platform,Incident Analysis,Support Agent,1,7059,1877,8936,0.08936,2919,success,dev
2026-06-21T07:30:27.256248,Gemini,Gemini-2.5-Pro,e1556c52-be8a-48b2-a14c-3fbd52e24ae2,user-1,aiopsvista,SRE,Code Review,Support Agent,1,6919,2023,8942,0.08942,3506,success,prod
2026-06-12T03:18:27.256265,Vertex AI,Gemini-on-Vertex,6d1eba52-d9b6-4bbe-90d2-0efec7bb065a,user-29,support-assistant,SRE,Customer Support,Incident Agent,1,6568,1854,8422,0.08422,1884,success,prod
2026-06-05T17:47:27.256292,OpenAI,GPT-4.1,008e1964-3126-49f3-8dca-7ec9eda1a7ff,user-31,incident-platform,Platform,Knowledge Search,Support Agent,1,5940,2164,8104,0.08104,2943,success,prod
2026-06-01T06:16:27.256322,Gemini,Gemini-2.5-Flash,2eea9da7-6e54-4753-bd05-0e63837a552c,user-26,security-copilot,Data Engineering,Customer Support,FinOps Agent,1,1863,3088,4951,0.04951,2973,success,prod
2026-06-06T17:42:27.256341,GitHub Copilot,Copilot-Chat,b10aae22-b678-4526-a2c9-b021fbeb0828,user-26,aiopsvista,SRE,Incident Analysis,Incident Agent,1,5307,1941,7248,0.07248,719,success,prod
2026-06-26T13:47:27.256359,Vertex AI,Gemini-on-Vertex,ac2b05d2-8295-485e-8e37-314e53d870c0,user-7,developer-portal,Customer Support,Code Review,FinOps Agent,1,4846,2845,7691,0.07691,3844,success,prod
2026-06-09T03:16:27.256377,GitHub Copilot,Copilot-Chat,381fc404-935a-474e-bf17-7d4777dcef14,user-49,developer-portal,Platform,Root Cause Analysis,Security Agent,1,1328,1178,2506,0.02506,2637,success,stage
2026-06-10T23:48:27.256396,GitHub Copilot,Copilot-Chat,af1e2e29-b7fc-4e6c-85dd-15d0a49fa7d6,user-9,support-assistant,Platform,Customer Support,Platform Agent,1,783,3989,4772,0.04772,1362,success,prod
2026-06-25T20:05:27.256414,Gemini,Gemini-2.5-Flash,ad296c81-7e7f-45da-a761-affa5e53e128,user-12,incident-platform,Data Engineering,Documentation,Incident Agent,1,3085,1838,4923,0.04923,227,success,prod
2026-06-23T09:38:27.256432,Gemini,Gemini-2.5-Flash,6f4c7fe0-cdb9-4e4f-9f3f-2d957e7c9e23,user-38,support-assistant,Customer Support,Root Cause Analysis,Security Agent,1,2053,3183,5236,0.05236,1080,success,prod
2026-06-19T01:09:27.256449,Anthropic,Claude-4-Sonnet,95287a91-ff5b-447d-b28f-bc253099ec22,user-49,support-assistant,Data Engineering,Incident Analysis,Incident Agent,1,3637,3918,7555,0.07555,1652,success,prod
2026-06-11T11:44:27.256467,Gemini,Gemini-2.5-Flash,cfc35e40-1eba-41c6-a9eb-3453f4767727,user-40,security-copilot,Security,Incident Analysis,Platform Agent,1,6529,122,6651,0.06651,4480,success,dev
2026-05-31T21:57:27.256484,GitHub Copilot,Copilot-Chat,14106a31-2e81-439a-aae1-8396db133b99,user-50,incident-platform,Security,Root Cause Analysis,Incident Agent,1,5035,1855,6890,0.0689,3211,success,prod
2026-06-23T07:38:27.256502,Anthropic,Claude-4-Sonnet,2a5450ef-0113-4656-b7dc-2fb123d339bf,user-1,aiopsvista,Customer Support,Root Cause Analysis,Code Assistant,1,840,429,1269,0.01269,4611,success,prod
2026-05-30T14:19:27.256520,Gemini,Gemini-2.5-Flash,5b32625c-a989-4dba-a173-bb9b8f31d24f,user-43,developer-portal,Customer Support,Knowledge Search,Support Agent,1,5023,367,5390,0.0539,1899,success,prod
2026-06-12T14:44:27.256537,GitHub Copilot,Copilot-Chat,c1723978-8b6e-4a3a-a2bc-53ca1e230488,user-34,incident-platform,SRE,Knowledge Search,Code Assistant,1,2650,75,2725,0.02725,1582,success,prod
2026-06-03T02:41:27.256554,Gemini,Gemini-2.5-Flash,9c7e30d5-4d7b-4e12-b642-df1123191036,user-47,incident-platform,Security,Incident Analysis,Incident Agent,1,6223,1003,7226,0.07226,3366,success,dev
2026-06-16T06:46:27.256571,GitHub Copilot,Copilot-Chat,ce0d82fc-d465-4e03-be69-b36953f62904,user-41,aiopsvista,Product Engineering,Knowledge Search,Code Assistant,1,6302,3696,9998,0.09998,1877,success,prod
2026-06-04T18:05:27.256589,Anthropic,Claude-4-Sonnet,30167d74-7a7c-49cc-9947-188e429456f8,user-11,rag-platform,Product Engineering,Documentation,Code Assistant,1,7470,1600,9070,0.0907,4131,success,prod
2026-06-05T22:22:27.256606,Gemini,Gemini-2.5-Pro,35334348-45b2-425e-b758-d671ff4d1724,user-26,aiopsvista,Security,Knowledge Search,Platform Agent,1,6791,747,7538,0.07538,3718,success,stage
2026-06-17T20:14:27.256624,Anthropic,Claude-4-Sonnet,2007e79b-7bd4-4a9a-93ab-cb3d76c6bea9,user-39,support-assistant,Data Engineering,Knowledge Search,Incident Agent,1,3096,635,3731,0.03731,3003,success,stage
2026-06-02T22:59:27.256692,Gemini,Gemini-2.5-Flash,538d6367-cd05-4dd9-aba3-150c2b6c7806,user-9,aiopsvista,SRE,Code Review,Incident Agent,1,396,3738,4134,0.04134,487,success,prod
2026-06-27T06:50:27.256737,OpenAI,GPT-4o,9d564b6f-845a-4b0b-8d5e-237fe68491de,user-15,support-assistant,SRE,Root Cause Analysis,Platform Agent,1,1489,1097,2586,0.02586,1646,success,prod
2026-06-11T15:52:27.256758,Anthropic,Claude-4-Sonnet,f5f58a74-293d-4e7c-a11f-3d03a6783299,user-6,support-assistant,Platform,CI/CD Assistant,FinOps Agent,1,1055,1542,2597,0.02597,4243,rate_limited,prod
2026-06-03T08:57:27.256777,Gemini,Gemini-2.5-Pro,99384927-71b0-4912-838a-af47bd97bfb7,user-4,incident-platform,Data Engineering,Knowledge Search,Security Agent,1,7344,1885,9229,0.09229,2850,success,dev
2026-06-13T19:07:27.256796,Anthropic,Claude-4-Sonnet,57bd9430-0b0a-46c1-a8ac-276bb2d4b331,user-3,rag-platform,Product Engineering,Root Cause Analysis,Support Agent,1,1863,283,2146,0.02146,184,success,prod
2026-06-05T09:06:27.256945,GitHub Copilot,Copilot-Chat,384c798c-78db-4fd1-b43d-362c95af7e54,user-35,rag-platform,Security,Code Review,Code Assistant,1,183,3678,3861,0.03861,3172,success,dev
2026-06-14T01:38:27.256981,Vertex AI,Gemini-on-Vertex,afd00af9-2daa-44c3-9492-8c937f1d9050,user-40,aiopsvista,SRE,Documentation,Security Agent,1,1364,1559,2923,0.02923,3088,success,dev
2026-06-25T20:57:27.257081,OpenAI,GPT-4.1,d2238fec-20a8-456f-9d5d-4aa7af914b02,user-35,support-assistant,Platform,Code Review,Code Assistant,1,3729,3885,7614,0.07614,1632,success,prod
2026-06-12T14:39:27.257116,Vertex AI,Gemini-on-Vertex,2f17d9c5-762e-4a75-a60b-53207bb46e93,user-14,developer-portal,Product Engineering,Code Review,Platform Agent,1,5554,768,6322,0.06322,1754,success,dev
2026-06-18T02:59:27.257137,Vertex AI,Gemini-on-Vertex,a562d022-3034-4b6f-98ea-c74dc33afe4b,user-1,support-assistant,Platform,Customer Support,FinOps Agent,1,5256,1390,6646,0.06646,4546,success,dev
2026-06-01T13:49:27.257167,Anthropic,Claude-4-Sonnet,cb702eac-5008-4dc3-b280-d5dc611fbc6f,user-37,support-assistant,SRE,Incident Analysis,Code Assistant,1,3883,3647,7530,0.0753,3877,success,dev
2026-06-18T21:14:27.257198,Anthropic,Claude-4-Sonnet,8720a459-2e49-400d-b6a7-26928c063e06,user-43,developer-portal,Product Engineering,Documentation,Platform Agent,1,4382,2197,6579,0.06579,1375,success,prod
2026-06-12T13:06:27.257216,Anthropic,Claude-4-Sonnet,05005e7e-9f93-439f-861c-6b2f1283dedf,user-40,rag-platform,Data Engineering,CI/CD Assistant,Support Agent,1,3773,2482,6255,0.06255,2973,success,prod
2026-06-07T16:11:27.257234,Gemini,Gemini-2.5-Pro,8587581f-02f0-4556-9db8-f6fe246abb1c,user-17,aiopsvista,Data Engineering,Documentation,Incident Agent,1,4771,712,5483,0.05483,4746,success,prod
2026-06-22T18:50:27.257251,Anthropic,Claude-4-Sonnet,82c04ca1-996a-487e-ada9-23e4dc1c222f,user-27,developer-portal,Data Engineering,Knowledge Search,Platform Agent,1,3787,2309,6096,0.06096,1618,success,prod
2026-06-20T16:31:27.257268,Gemini,Gemini-2.5-Pro,1cb07e38-39e9-4cf5-a7d3-01a8f2a2c0d5,user-18,incident-platform,Data Engineering,Customer Support,Code Assistant,1,576,582,1158,0.01158,1503,success,prod
2026-06-20T13:03:27.257285,Gemini,Gemini-2.5-Flash,ce8320a0-9349-4463-9814-88f581b43752,user-22,security-copilot,Platform,Documentation,Security Agent,1,6574,3289,9863,0.09863,2164,success,prod
2026-06-06T03:51:27.257303,Anthropic,Claude-4-Sonnet,294cd459-f219-4222-a684-61fdc3920e69,user-9,rag-platform,SRE,Customer Support,Code Assistant,1,1171,1169,2340,0.0234,555,success,dev
2026-06-27T06:06:27.257320,Anthropic,Claude-4-Sonnet,ec1477c9-6999-4bc4-a777-fc61968caa91,user-50,developer-portal,SRE,Incident Analysis,Incident Agent,1,2067,3798,5865,0.05865,4164,success,stage
2026-06-04T05:03:27.257337,Vertex AI,Gemini-on-Vertex,b0bd0adb-f39d-4de3-9097-04a4b8f1eff7,user-45,incident-platform,Customer Support,Customer Support,FinOps Agent,1,2749,3999,6748,0.06748,2190,success,stage
2026-06-26T15:49:27.257354,Anthropic,Claude-4-Sonnet,c09a97d2-7c30-4501-ab8a-bded85c1ea85,user-4,security-copilot,SRE,Knowledge Search,FinOps Agent,1,2506,2425,4931,0.04931,4417,success,prod
2026-06-24T12:27:27.257371,GitHub Copilot,Copilot-Chat,215431ce-d5a5-49ed-8127-7b575fda188b,user-19,developer-portal,Platform,Knowledge Search,Platform Agent,1,3942,1292,5234,0.05234,1427,success,dev
2026-06-07T07:00:27.257387,GitHub Copilot,Copilot-Chat,dc2c5d3e-8fd6-4c02-869a-95136e9ac464,user-5,developer-portal,Platform,CI/CD Assistant,Code Assistant,1,3417,2394,5811,0.05811,3205,success,stage
2026-06-20T00:08:27.257404,Anthropic,Claude-4-Sonnet,0073da59-2bc4-495f-9729-8e9172151897,user-14,aiopsvista,SRE,Incident Analysis,Support Agent,1,4285,2666,6951,0.06951,904,success,prod
2026-06-05T03:04:27.257421,GitHub Copilot,Copilot-Chat,a93993dd-a4bb-4bbc-bfa4-360394a4f99a,user-48,incident-platform,Product Engineering,Knowledge Search,Support Agent,1,7798,2808,10606,0.10606,1242,success,dev
2026-06-07T07:56:27.257438,Anthropic,Claude-4-Sonnet,abadea89-f091-4526-9114-cf561382fe4a,user-17,security-copilot,Data Engineering,Knowledge Search,Support Agent,1,7965,844,8809,0.08809,1495,success,stage
2026-06-22T21:12:27.257455,GitHub Copilot,Copilot-Chat,e328da54-012d-441b-81a1-d28cabf7f802,user-17,rag-platform,Customer Support,CI/CD Assistant,Code Assistant,1,2312,3084,5396,0.05396,608,success,prod
2026-06-12T15:33:27.257471,Vertex AI,Gemini-on-Vertex,df3f91df-692b-4d26-b6b2-7d1430e503c2,user-36,support-assistant,Product Engineering,Documentation,Security Agent,1,3354,1860,5214,0.05214,4345,success,stage
2026-06-19T00:07:27.257488,Gemini,Gemini-2.5-Flash,b30c855b-8d72-49f8-9c80-fd7d8d2ab3db,user-31,developer-portal,SRE,Code Review,Support Agent,1,1160,252,1412,0.01412,537,success,stage
2026-06-03T16:31:27.257504,OpenAI,GPT-4.1,7992067d-e0ee-41fc-a232-b68198edf7a1,user-24,rag-platform,Data Engineering,Code Review,FinOps Agent,1,1215,3662,4877,0.04877,355,success,prod
2026-06-12T19:57:27.257521,Anthropic,Claude-4-Sonnet,0f931a55-fa80-4a17-8c5b-f4b37f7ba0cb,user-6,support-assistant,Security,Root Cause Analysis,Incident Agent,1,3447,3308,6755,0.06755,4979,success,prod
2026-05-31T22:28:27.257538,Anthropic,Claude-4-Sonnet,d327ae49-75f7-42a2-9bb7-0401a565ce18,user-28,incident-platform,SRE,Customer Support,Code Assistant,1,2805,1748,4553,0.04553,2051,success,prod
2026-06-01T21:02:27.257556,Gemini,Gemini-2.5-Flash,3b6d4726-47f9-494f-892e-7902d1e984af,user-42,support-assistant,Platform,Documentation,Support Agent,1,3409,3703,7112,0.07112,3054,success,prod
2026-06-12T15:05:27.257588,Gemini,Gemini-2.5-Pro,0ebf9f37-6c0b-4e6b-a23a-d25d3fd92466,user-25,rag-platform,Product Engineering,Incident Analysis,FinOps Agent,1,836,3275,4111,0.04111,2063,success,dev
